href	incoming_href
Cornelius_Castoriadis	Leon_Trotsky
Cornelius_Castoriadis	Martin_Heidegger
Cornelius_Castoriadis	Maurice_Merleau-Ponty
Cornelius_Castoriadis	Max_Weber
Cornelius_Castoriadis	Melanie_Klein
Cornelius_Castoriadis	Paul_Ricœur
Cornelius_Castoriadis	Rosa_Luxemburg
Cornelius_Castoriadis	Serge_Latouche
Cornelius_Castoriadis	Sigmund_Freud
Cornelius_Castoriadis	Karl_Marx
Cornelius_Castoriadis	tps://fr.wikipedia.org/wiki/Jean-Bertrand%20Pontalis
Cornelius_Castoriadis	tps://fr.wikipedia.org/wiki/René%20Poirier
Cornelius_Castoriadis	Piera_Aulagnier
Cornelius_Castoriadis	Susan_Sutherland_Isaacs
Cornelius_Castoriadis	Johann_Gottlieb_Fichte
Cornelius_Castoriadis	Jean_Laplanche
Cornelius_Castoriadis	Joan_Robinson
Cornelius_Castoriadis	Aristotle
Cornelius_Castoriadis	C._L._R._James
Cornelius_Castoriadis	Edmund_Husserl
Cornelius_Castoriadis	Francisco_Varela
Cornelius_Castoriadis	Gaston_Bachelard
Cornelius_Castoriadis	André_Leroi-Gourhan
Cornelius_Castoriadis	Grace_Lee_Boggs
Cornelius_Castoriadis	György_Lukács
Cornelius_Castoriadis	Hannah_Arendt
Cornelius_Castoriadis	Jacques_Derrida
Cornelius_Castoriadis	Jacques_Ellul
Cornelius_Castoriadis	Jean-Jacques_Rousseau
Cornelius_Castoriadis	Giambattista_Vico
Cornelius_Van_Til	John_Calvin
Cornelius_Van_Til	Herman_Bavinck
Cornelius_Van_Til	Hendrik_G._Stoker
Cornelius_Van_Til	Georg_Wilhelm_Friedrich_Hegel
Cornelius_Van_Til	D._H._Th._Vollenhoven
Cornelius_Van_Til	Dooyeweerd
Cornelius_Van_Til	B._B._Warfield
Cornelius_Van_Til	Abraham_Kuyper
Cornelius_Van_Til	Friedrich_Wilhelm_Joseph_Schelling
Costanzo_Preve	Johann_Gottlieb_Fichte
Costanzo_Preve	Karel_Kosík
Costanzo_Preve	György_Lukács
Costanzo_Preve	Karl_Marx
Costanzo_Preve	Georg_Wilhelm_Friedrich_Hegel
Costanzo_Preve	Baruch_Spinoza
Costanzo_Preve	Aristotle
Costanzo_Preve	Giambattista_Vico
Costanzo_Preve	Plato
Crates_of_Athens	Polemon_(scholarch)
Crates_of_Thebes	Diogenes
Crispin_Wright	George_Boolos
Crispin_Wright	Gottlob_Frege
Crispin_Wright	Ludwig_Wittgenstein
Crispin_Wright	Michael_Dummett
Crispin_Wright	Noam_Chomsky
Curt_John_Ducasse	Josiah_Royce
Curt_John_Ducasse	William_James
Cyril_Burt	William_McDougall_(psychologist)
Célestin_Bouglé	Georg_Simmel
D._A._Carson	Cornelius_Van_Til
Damaris_Cudworth_Masham	Plotinus
Damaris_Cudworth_Masham	Plato
Damaris_Cudworth_Masham	Nicholas_of_Cusa
Damaris_Cudworth_Masham	Ralph_Cudworth
Damaris_Cudworth_Masham	Augustine_of_Hippo
Damaris_Cudworth_Masham	Aristotle
Damaris_Cudworth_Masham	Bible
Dan_Sperber	Claude_Lévi-Strauss
Dan_Sperber	Daniel_Dennett
Dan_Sperber	Fred_Dretske
Dan_Sperber	Jerry_Fodor
Dan_Sperber	Noam_Chomsky
Dan_Sperber	Paul_Grice
Dan_Sperber	Ruth_Millikan
Dan_Zahavi	Edmund_Husserl
Dan_Zahavi	Alfred_Schütz
Daniel_A._Bell	Charles_Taylor_(philosopher)
Daniel_Bell	Karl_Polanyi
Daniel_Dennett	Charles_Darwin
Daniel_Dennett	Gilbert_Ryle
Daniel_Dennett	Richard_Dawkins
Daniel_Dennett	W._V._O._Quine
Daniel_Everett	Noam_Chomsky
Daniel_Everett	Marvin_Harris
Daniel_Everett	Kenneth_Lee_Pike
Daniel_Everett	William_James
Daniel_Everett	Franz_Boas
Daniel_Everett	Edward_Sapir
Daniel_Everett	Clifford_Geertz
Daniel_Everett	John_Searle
Daniel_Guérin	Karl_Marx
Daniel_Guérin	Leon_Trotsky
Daniel_Guérin	Max_Stirner
Daniel_Guérin	Mikhail_Bakunin
Daniel_Guérin	Peter_Kropotkin
Daniel_Lagache	Georges_Dumas
Daphne_Hampson	Arthur_McGill
Daphne_Hampson	Friedrich_Schleiermacher
David_A._Kolb	Kurt_Lewin
David_A._Kolb	John_Dewey
David_A._Kolb	Jean_Piaget
David_Bentley_Hart	Maximus_the_Confessor
David_Bentley_Hart	Meister_Eckhart
David_Bentley_Hart	Nicholas_of_Cusa
David_Bentley_Hart	Origen
David_Bentley_Hart	Pavel_Florensky
David_Bentley_Hart	Philo
David_Bentley_Hart	Martin_Heidegger
David_Bentley_Hart	Plato
David_Bentley_Hart	Plotinus
David_Bentley_Hart	Pre-Socratic_philosophy
David_Bentley_Hart	Proclus
David_Bentley_Hart	Pseudo-Dionysius_the_Areopagite
David_Bentley_Hart	Ramanuja
David_Bentley_Hart	St._Thomas_Aquinas
David_Bentley_Hart	Rowan_Williams
David_Bentley_Hart	Rumi
David_Bentley_Hart	Sadr_al-Din_al-Qunawi
David_Bentley_Hart	Sergei_Bulgakov
David_Bentley_Hart	Sikhism
David_Bentley_Hart	St._Augustine
David_Bentley_Hart	Sufism
David_Bentley_Hart	Symeon_the_New_Theologian
David_Bentley_Hart	Taoic_religions
David_Bentley_Hart	Vishishtadvaita
David_Bentley_Hart	Vladimir_Solovyov_(philosopher)
David_Bentley_Hart	William_Blake
David_Bentley_Hart	Maimonides
David_Bentley_Hart	Robert_Jenson
David_Bentley_Hart	Mahāyāna
David_Bentley_Hart	Paul_the_Apostle
David_Bentley_Hart	Kabbalah
David_Bentley_Hart	Karl_Barth
David_Bentley_Hart	Adi_Shankara
David_Bentley_Hart	Alexander_Schmemann
David_Bentley_Hart	Animism
David_Bentley_Hart	Aristotle
David_Bentley_Hart	Athanasius_of_Alexandria
David_Bentley_Hart	Baháʼí
David_Bentley_Hart	Bhakti
David_Bentley_Hart	Cappadocian_Fathers
David_Bentley_Hart	Clement_of_Alexandria
David_Bentley_Hart	Desert_Fathers
David_Bentley_Hart	Dharmic_religion
David_Bentley_Hart	Erich_Przywara
David_Bentley_Hart	Friedrich_Nietzsche
David_Bentley_Hart	Bonaventure
David_Bentley_Hart	Georg_Wilhelm_Friedrich_Hegel
David_Bentley_Hart	George_MacDonald
David_Bentley_Hart	Gregory_of_Nyssa
David_Bentley_Hart	Hans_Urs_von_Balthasar
David_Bentley_Hart	Henri_de_Lubac
David_Bentley_Hart	Ibn_Arabi
David_Bentley_Hart	John_of_the_Cross
David_Bentley_Hart	Immanuel_Kant
David_Bentley_Hart	Fyodor_Dostoevsky
David_Bentley_Hart	Isaac_of_Nineveh
David_Bentley_Hart	Jesus
David_Bentley_Hart	John_Meyendorff
David_Bentley_Hart	John_Milbank
David_Bentley_Hart	John_Scotus_Eriugena
David_Bloor	Ludwig_Wittgenstein
David_Bohm	Albert_Einstein
David_Bohm	Jiddu_Krishnamurti
David_Carrier	Arthur_Danto
David_Chalmers	Daniel_Dennett
David_Chalmers	Douglas_Hofstadter
David_Chalmers	René_Descartes
David_Chalmers	Rudolf_Carnap
David_Chalmers	Saul_Kripke
David_Coates_(political_economist)	Ralph_Miliband
David_Corfield	Imre_Lakatos
David_D._Friedman	Richard_Timberlake
David_D._Friedman	Robert_A._Heinlein
David_D._Friedman	Rose_Friedman
David_D._Friedman	Murray_Rothbard
David_D._Friedman	Ronald_Coase
David_D._Friedman	Friedrich_Hayek
David_D._Friedman	Adam_Smith
David_D._Friedman	Milton_Friedman
David_D._Friedman	Alfred_Marshall
David_Daube	Otto_Lenel
David_Deutsch	Jacob_Bronowski
David_Deutsch	Karl_Popper
David_Deutsch	William_Godwin
David_Estlund	John_Rawls
David_G._Hebert	Mark_Johnson_(philosopher)
David_G._Hebert	Patricia_Shehan_Campbell
David_G._Hebert	Martha_Nussbaum
David_G._Hebert	Lucy_Green
David_G._Hebert	Jere_T._Humphreys
David_G._Hebert	Georgina_Born
David_G._Hebert	David_J._Elliott
David_G._Hebert	Bruno_Nettl
David_Gauthier	John_Locke
David_Gauthier	Thomas_Hobbes
David_George_Ritchie	Arnold_Toynbee_(historian,_born_1852)
David_George_Ritchie	Georg_Wilhelm_Friedrich_Hegel
David_George_Ritchie	T._H._Green
David_Gregory_(mathematician)	Archibald_Pitcairne
David_Gregory_(mathematician)	Isaac_Newton
David_Gregory_(mathematician)	James_Gregory_(mathematician)
David_Hartley_(philosopher)	Thomas_Reid
David_Hartley_(philosopher)	Isaac_Newton
David_Hartley_(philosopher)	John_Locke
David_Harvey	Sigmund_Freud
David_Harvey	Antonio_Gramsci
David_Harvey	Charles_Darwin
David_Harvey	Friedrich_Engels
David_Harvey	Friedrich_Nietzsche
David_Harvey	Henri_Lefebvre
David_Harvey	Karl_Marx
David_Harvey	Murray_Bookchin
David_Harvey	Raymond_Williams
David_Harvey	Sarvepalli_Radhakrishnan
David_Hilbert	Immanuel_Kant
David_Hume	Adam_Smith
David_Hume	Cicero
David_Hume	Francis_Hutcheson_(philosopher)
David_Hume	George_Berkeley
David_Hume	Isaac_Newton
David_Hume	Jean-Jacques_Rousseau
David_Hume	John_Locke
David_Hume	Nicolas_Malebranche
David_Hume	Pierre_Bayle
David_Hume	Thomas_Hobbes
David_Kaplan_(philosopher)	Saul_Kripke
David_Kaplan_(philosopher)	Rudolf_Carnap
David_Kaplan_(philosopher)	Richard_Montague
David_Kaplan_(philosopher)	Gottlob_Frege
David_Kaplan_(philosopher)	Bertrand_Russell
David_Kaplan_(philosopher)	Alonzo_Church
David_Lewis_(philosopher)	Thomas_Schelling
David_Lewis_(philosopher)	Rudolf_Carnap
David_Lewis_(philosopher)	P._F._Strawson
David_Lewis_(philosopher)	Willard_Van_Orman_Quine
David_Lewis_(philosopher)	Gottfried_Wilhelm_Leibniz
David_Lewis_(philosopher)	Gilbert_Ryle
David_Lewis_(philosopher)	David_Hume
David_Lewis_(philosopher)	J._J._C._Smart
David_Lyon_(sociologist)	Charles_Taylor_(philosopher)
David_Lyons_(philosopher)	John_Rawls
David_Lyons_(philosopher)	John_Stuart_Mill
David_Malet_Armstrong	John_Anderson_(philosopher)
David_Nicholls_(theologian)	Cheslyn_Jones
David_Nicholls_(theologian)	John_Neville_Figgis
David_O._Brink	David_Lyons_(philosopher)
David_O._Brink	Richard_Boyd
David_O._Brink	Terence_Irwin
David_Papineau	Ian_Hacking
David_Ray_Griffin	Charles_Hartshorne
David_Ray_Griffin	Alfred_North_Whitehead
David_Ricardo	Adam_Smith
David_Ricardo	Ibn_Khaldun
David_Ricardo	Jeremy_Bentham
David_Schmidtz	Jules_Coleman
David_Schmidtz	Robert_Nozick
David_Schmidtz	Vernon_L._Smith
David_Stove	David_Hume
David_Stove	John_Anderson_(philosopher)
David_Waltz	Marvin_Minsky
Davor_Džalto	Slavoj_Žižek
Davor_Džalto	Noam_Chomsky
Davor_Džalto	Nikolai_Berdyaev
Davor_Džalto	John_of_Damascus
Davor_Džalto	Guy_Debord
Davor_Džalto	Jean_Baudrillard
Davor_Džalto	Arthur_Danto
Davor_Džalto	John_Zizioulas
Dawud_al-Ta'i	Abu_Hanifa
Dawud_al-Ta'i	Habib_al-Ajami
Dawud_al-Zahiri	Yahya_ibn_Ma'in
Dawud_al-Zahiri	Ishaq_ibn_Rahwayh
Dawud_al-Zahiri	Ibn_Kullab
Dawud_al-Zahiri	Al-Shafi'i
Dawud_al-Zahiri	Ahmad_ibn_Hanbal
Dawud_al-Zahiri	Abu_Thawr
Dawūd_al-Qayṣarī	Ibn_Arabi
Dawūd_al-Qayṣarī	Sadr_al-Din_al-Qunawi
Dean_Zimmerman_(philosopher)	David_Lewis_(philosopher)
Dean_Zimmerman_(philosopher)	Jaegwon_Kim
Dean_Zimmerman_(philosopher)	Peter_van_Inwagen
Dean_Zimmerman_(philosopher)	René_Descartes
Dean_Zimmerman_(philosopher)	Richard_Swinburne
Dean_Zimmerman_(philosopher)	Roderick_Chisholm
Deirdre_Wilson	Paul_Grice
Deirdre_Wilson	Jerry_Fodor
Deirdre_Wilson	Noam_Chomsky
Delores_S._Williams	Alice_Walker
Delores_S._Williams	Paul_Tillich
Demetrios_Kydones	Thomas_Aquinas
Demetrios_Kydones	Aristotle
Demetrios_Kydones	Augustine_of_Hippo
Demetrios_Kydones	Neilos_Kabasilas
Demetrios_Kydones	Prochoros_Kydones
Demetrios_Kydones	Riccoldo_da_Monte_di_Croce
Democritus	Leucippus
Democritus	Anaxagoras
Democritus	Eleatic_school
Denis_Diderot	Miguel_de_Cervantes
Denis_Diderot	Aristotle
Denis_Diderot	Baruch_Spinoza
Denis_Diderot	Isaac_Newton
Denis_Diderot	Jean-Jacques_Rousseau
Denis_Diderot	John_Locke
Denis_Diderot	Laurence_Sterne
Denis_Diderot	Lucretius
Denis_Diderot	Niccolò_Machiavelli
Denis_Diderot	René_Descartes
Denis_Diderot	Saadi_Shirazi
Denis_Diderot	Samuel_Richardson
Denis_Diderot	Voltaire
Derek_Parfit	R._M._Hare
Derek_Parfit	P._F._Strawson
Derek_Parfit	Ronald_Dworkin
Derek_Parfit	Jonathan_Glover
Derek_Parfit	T._M._Scanlon
Derek_Parfit	Thomas_Nagel
Derek_Parfit	Shelly_Kagan
Derek_Parfit	John_Locke
Derek_Parfit	Immanuel_Kant
Derek_Parfit	James_Griffin_(philosopher)
Derek_Parfit	John_Stuart_Mill
Derek_Parfit	Henry_Sidgwick
Derek_Parfit	David_Pears
Derek_Parfit	Christine_Korsgaard
Derek_Parfit	Amartya_Sen
Derek_Parfit	A._J._Ayer
Dewan_Mohammad_Azraf	Abu_Dharr_al-Ghifari
Dewan_Mohammad_Azraf	Muhammad_Iqbal
Diego_Bubbio	René_Girard
Diego_Bubbio	Luigi_Pareyson
Diego_Bubbio	Gianni_Vattimo
Dieter_Henrich	Georg_Wilhelm_Friedrich_Hegel
Dieter_Henrich	Hans-Georg_Gadamer
Dieter_Henrich	Immanuel_Kant
Dieter_Henrich	Johann_Gottlieb_Fichte
Dietrich_von_Hildebrand	Wolfgang_Amadeus_Mozart
Dietrich_von_Hildebrand	Thomas_Aquinas
Dietrich_von_Hildebrand	Søren_Kierkegaard
Dietrich_von_Hildebrand	Max_Scheler
Dietrich_von_Hildebrand	Josef_Pieper
Dietrich_von_Hildebrand	Gabriel_Marcel
Dietrich_von_Hildebrand	Edmund_Husserl
Dietrich_von_Hildebrand	Augustine_of_Hippo
Dietrich_von_Hildebrand	Alice_von_Hildebrand
Dietrich_von_Hildebrand	Adolf_Reinach
Dietrich_von_Hildebrand	Hans_Urs_von_Balthasar
Dimitri_Kitsikis	Fethullah_Gülen
Dimitri_Kitsikis	Jean-Jacques_Rousseau
Dimitri_Kitsikis	Mao_Zedong
Dimitri_Kitsikis	Pierre_Renouvin
Dimitrije_Mitrinović	Plotinus
Dimitrije_Mitrinović	P._D._Ouspensky
Dimitrije_Mitrinović	Laozi
Dimitrije_Mitrinović	Jakob_Böhme
Dimitrije_Mitrinović	Alfred_Adler
Dimitrije_Mitrinović	Edmund_Husserl
Dimitrije_Mitrinović	Clement_of_Alexandria
Dimitrije_Mitrinović	Carl_Jung
Dimitrije_Mitrinović	George_Gurdjieff
Dimitrije_Mitrinović	Sigmund_Freud
Diogenes	Socrates
Diogenes	Antisthenes
Dmitry_Pisarev	Nikolay_Chernyshevsky
Dmitry_Pisarev	Alexandre_Dumas
Dmitry_Pisarev	Charles_Darwin
Dmitry_Pisarev	Ivan_Turgenev
Dmitry_Pisarev	James_Fenimore_Cooper
Dmitry_Pisarev	Max_Stirner
Dmitry_Pisarev	Mikhail_Bakunin
Dmitry_Pisarev	Nikolai_Gogol
Dmitry_Pisarev	Nikolay_Dobrolyubov
Dmitry_Pisarev	Thomas_Babington_Macaulay
Dmitry_Pisarev	Vissarion_Belinsky
Domingo_Faustino_Sarmiento	Michel_Chevalier
Domingo_Faustino_Sarmiento	Henri_de_Saint-Simon
Domingo_Faustino_Sarmiento	Marquis_de_Condorcet
Domingo_Faustino_Sarmiento	Montesquieu
Domingo_Faustino_Sarmiento	Mary_Tyler_Peabody_Mann
Domingo_Faustino_Sarmiento	Pierre_Leroux
Domingo_Faustino_Sarmiento	tps://fr.wikipedia.org/wiki/Eugène%20Lerminier
Domingo_Faustino_Sarmiento	Tacitus
Domingo_Faustino_Sarmiento	The_Federalist_Papers
Domingo_Faustino_Sarmiento	Théodore_Simon_Jouffroy
Domingo_Faustino_Sarmiento	Victor_Cousin
Domingo_Faustino_Sarmiento	John_Stuart_Mill
Domingo_Faustino_Sarmiento	Robert_Owen
Domingo_Faustino_Sarmiento	John_Locke
Domingo_Faustino_Sarmiento	François_Guizot
Domingo_Faustino_Sarmiento	Jean_Philibert_Damiron
Domingo_Faustino_Sarmiento	Jean-Jacques_Rousseau
Domingo_Faustino_Sarmiento	Horace_Mann
Domingo_Faustino_Sarmiento	François-Noël_Babeuf
Domingo_Faustino_Sarmiento	Constantin_François_de_Chassebœuf,_comte_de_Volney
Domingo_Faustino_Sarmiento	Charles_Fourier
Domingo_Faustino_Sarmiento	Benjamin_Constant
Domingo_Faustino_Sarmiento	Barthélemy-Prosper_Enfantin
Domingo_Faustino_Sarmiento	Andrés_Bello
Domingo_Faustino_Sarmiento	Alexis_de_Tocqueville
Domingo_Faustino_Sarmiento	1837_generation
Domingo_Faustino_Sarmiento	Jean_Reynaud
Don_Ihde	Maurice_Merleau-Ponty
Don_Ihde	Martin_Heidegger
Don_Ihde	Paul_Ricœur
Donald_A._Gillies	Imre_Lakatos
Donald_A._Gillies	Karl_Popper
Donald_Cary_Williams	Ralph_Barton_Perry
Donald_Cary_Williams	Samuel_Alexander
Donald_Cary_Williams	George_Santayana
Donald_Cary_Williams	Bertrand_Russell
Donald_Cary_Williams	Edwin_Holt
Donald_Cary_Williams	Bernard_Bosanquet_(philosopher)
Donald_Creighton	A._J._P._Taylor
Donald_Creighton	Edward_Gibbon
Donald_Creighton	G._M._Trevelyan
Donald_Creighton	Harold_Innis
Donald_Creighton	James_Anthony_Froude
Donald_Creighton	R._G._Collingwood
Donald_Davidson_(philosopher)	Willard_Van_Orman_Quine
Donald_Davidson_(philosopher)	Nelson_Goodman
Donald_Davidson_(philosopher)	Ludwig_Wittgenstein
Donald_Davidson_(philosopher)	Immanuel_Kant
Donald_Davidson_(philosopher)	Herbert_Feigl
Donald_Davidson_(philosopher)	Gottlob_Frege
Donald_Davidson_(philosopher)	Bertrand_Russell
Donald_Davidson_(philosopher)	Alfred_Tarski
Donald_G._Bloesch	Christoph_Blumhardt
Donald_G._Bloesch	Jacques_Ellul
Donald_G._Bloesch	John_Calvin
Donald_G._Bloesch	Karl_Barth
Donald_G._Bloesch	Reinhold_Niebuhr
Donna_Haraway	Sandra_Harding
Donna_Haraway	Robert_M._Young_(academic)
Donna_Haraway	G._Evelyn_Hutchinson
Donna_Haraway	Gregory_Bateson
Donna_Haraway	Nancy_Hartsock
Dorothee_Sölle	Dietrich_Bonhoeffer
Dorothee_Sölle	Friedrich_Gogarten
Dorothee_Sölle	Georg_Wilhelm_Friedrich_Hegel
Dorothee_Sölle	Martin_Buber
Dorothee_Sölle	Martin_Luther
Dorothee_Sölle	Meister_Eckhart
Dorothee_Sölle	Rudolf_Bultmann
Douglas_Engelbart	Vannevar_Bush
Douglas_John_Hall	Emil_Fackenheim
Douglas_John_Hall	George_Grant_(philosopher)
Douglas_John_Hall	John_Coleman_Bennett
Douglas_John_Hall	Paul_Tillich
Douglas_John_Hall	Reinhold_Niebuhr
Douglas_Kellner	Theodor_W._Adorno
Douglas_Kellner	Michel_Foucault
Douglas_Kellner	Karl_Korsch
Douglas_Kellner	Jean_Baudrillard
Douglas_Kellner	Max_Horkheimer
Douglas_Kellner	Herbert_Marcuse
Douglas_Kellner	Guy_Debord
Douglas_Kellner	Jean-François_Lyotard
Douglas_Kellner	Gilles_Deleuze
Douglas_Kellner	Ernst_Bloch
Duane_Rousselle	Alain_Badiou
Duane_Rousselle	Jacques-Alain_Miller
Duane_Rousselle	Jacques_Lacan
Duane_Rousselle	Slavoj_Žižek
Dugald_Stewart	Thomas_Reid
Duncan_Black	Ronald_Coase
Duncan_Black	Anthony_Downs
Duncan_Black	Lewis_Carroll
Duns_Scotus	Thomas_Aquinas
Duns_Scotus	Anselm_of_Canterbury
Duns_Scotus	Aristotle
Duns_Scotus	Augustine_of_Hippo
Duns_Scotus	Avicenna
Duns_Scotus	Bonaventure
Duns_Scotus	Henry_of_Ghent
Duns_Scotus	Peter_Lombard
E._B._Ford	Julian_Huxley
E._B._Ford	Ronald_Fisher
E._B._Ford	Frederick_Augustus_Dixey
E._B._Ford	Geoffrey_Douglas_Hale_Carpenter
E._O._Wilson	William_Morton_Wheeler
E._P._Sanders	Albert_Schweitzer
E._P._Sanders	David_Daube
E._P._Sanders	Morton_Smith
E._P._Thompson	Antonio_Gramsci
E._P._Thompson	Cornelius_Castoriadis
E._P._Thompson	Karl_Marx
E._P._Thompson	William_Morris
Eberhard_Jüngel	Heinrich_Vogel
Eberhard_Jüngel	Karl_Barth
Eberhard_Jüngel	Gerhard_Ebeling
Edgar_C._Polomé	Georges_Dumézil
Edgar_C._Polomé	Jan_de_Vries_(philologist)
Edgar_C._Polomé	Mircea_Eliade
Edgar_C._Polomé	Émile_Benveniste
Edgar_Morin	Henri_Laborit
Edgar_Morin	René_Thom
Edgar_Morin	Niels_Bohr
Edgar_Morin	Léon_Brillouin
Edgar_Morin	Kostas_Axelos
Edgar_Morin	Karl_Marx
Edgar_Morin	John_von_Neumann
Edgar_Morin	Heraclitus
Edgar_Morin	Henri_Atlan
Edgar_Morin	Georg_Wilhelm_Friedrich_Hegel
Edgar_Morin	Gregory_Bateson
Edgar_Morin	Blaise_Pascal
Edgar_Morin	Cornelius_Castoriadis
Edgar_Morin	Fyodor_Dostoevsky
Edgar_Morin	Baruch_Spinoza
Edgar_Morin	Heinz_von_Foerster
Edgar_Morin	Georges_Bataille
Edgar_Morin	Gotthard_Günther
Edgar_Morin	Gaston_Bachelard
Edgar_S._Brightman	Borden_Parker_Bowne
Edgar_S._Brightman	William_Ernest_Hocking
Edith_Stein	Max_Scheler
Edith_Stein	Thomas_Aquinas
Edith_Stein	Teresa_of_Ávila
Edith_Stein	Roman_Ingarden
Edith_Stein	Richard_Hönigswald
Edith_Stein	New_Testament
Edith_Stein	Max_Lehmann_(historian)
Edith_Stein	Oswald_Külpe
Edith_Stein	John_of_the_Cross
Edith_Stein	John_Henry_Newman
Edith_Stein	Jean_Hering
Edith_Stein	Ignatius_of_Loyola
Edith_Stein	Erich_Przywara
Edith_Stein	Edmund_Husserl
Edith_Stein	Adolf_Reinach
Edith_Stein	Martin_Heidegger
Edmund_Burke	William_Blackstone
Edmund_Burke	Thomas_Aquinas
Edmund_Burke	Montesquieu
Edmund_Burke	John_Selden
Edmund_Burke	John_Milton
Edmund_Burke	Hugo_Grotius
Edmund_Burke	David_Hume
Edmund_Burke	Cicero
Edmund_Burke	Charles_Watson-Wentworth,_2nd_Marquess_of_Rockingham
Edmund_Burke	Aristotle
Edmund_Burke	Edward_Coke
Edmund_Gettier	Roderick_Chisholm
Edmund_Husserl	Karl_Weierstrass
Edmund_Husserl	Tomáš_Masaryk
Edmund_Husserl	René_Descartes
Edmund_Husserl	Plato
Edmund_Husserl	Wilhelm_Windelband
Edmund_Husserl	Paul_Natorp
Edmund_Husserl	Immanuel_Kant
Edmund_Husserl	David_Hume
Edmund_Husserl	Heinrich_Rickert
Edmund_Husserl	Benno_Kerry
Edmund_Husserl	Bernard_Bolzano
Edmund_Husserl	Hermann_Lotze
Edmund_Husserl	Franz_Brentano
Edmund_Husserl	Gottfried_Wilhelm_Leibniz
Edmund_Husserl	Carl_Stumpf
Edmund_Leach	Claude_Lévi-Strauss
Edmund_Phelps	John_Rawls
Edmund_Phelps	Thomas_Schelling
Edmund_Phelps	William_Fellner
Edmund_Phelps	Paul_Samuelson
Eduard_Hitzig	Emil_du_Bois-Reymond
Eduard_Hitzig	Rudolf_Virchow
Eduard_Thurneysen	Bernhard_Duhm
Eduard_Thurneysen	Christoph_Blumhardt
Eduard_Thurneysen	Paul_Wernle
Eduard_von_Hartmann	Max_Stirner
Eduard_von_Hartmann	Georg_Wilhelm_Friedrich_Hegel
Eduard_von_Hartmann	Carl_Gustav_Carus
Eduard_von_Hartmann	Arthur_Schopenhauer
Eduard_von_Hartmann	Friedrich_Wilhelm_Joseph_Schelling
Edvard_Westermarck	Charles_Darwin
Edvard_Westermarck	Ernst_Haeckel
Edvard_Westermarck	Herbert_Spencer
Edward_Abramowski	Pierre-Joseph_Proudhon
Edward_Abramowski	Karl_Marx
Edward_Abramowski	Leo_Tolstoy
Edward_Abramowski	Herbert_Spencer
Edward_Abramowski	Hippolyte_Taine
Edward_Bagnall_Poulton	Alfred_Russel_Wallace
Edward_Bagnall_Poulton	August_Weismann
Edward_Bagnall_Poulton	Charles_Darwin
Edward_Bernays	Wilfred_Trotter
Edward_Bernays	Gustave_Le_Bon
Edward_Bernays	Sigmund_Freud
Edward_Bernays	Walter_Lippmann
Edward_C._Tolman	Kurt_Lewin
Edward_C._Tolman	Kurt_Koffka
Edward_Caird	Benjamin_Jowett
Edward_Feser	Étienne_Gilson
Edward_Feser	Édouard_Hugon
Edward_Feser	Zeferino_González_y_Díaz_Tuñón
Edward_Feser	Tommaso_Maria_Zigliara
Edward_Feser	Saul_Kripke
Edward_Feser	Réginald_Garrigou-Lagrange
Edward_Feser	Thomas_Aquinas
Edward_Feser	John_Finnis
Edward_Feser	G._E._M._Anscombe
Edward_Feser	Bertrand_Russell
Edward_Feser	Aristotle
Edward_Feser	Alasdair_MacIntyre
Edward_Feser	John_Haldane_(philosopher)
Edward_Forbes	Robert_Jameson
Edward_Laumann	Robert_E._Park
Edward_Laumann	W._Lloyd_Warner
Edward_Laumann	Talcott_Parsons
Edward_Laumann	Otis_Dudley_Duncan
Edward_Laumann	Frank_Harary
Edward_Laumann	George_C._Homans
Edward_Laumann	Dorwin_Cartwright
Edward_Laumann	Louis_Guttman
Edward_N._Zalta	Alexius_Meinong
Edward_N._Zalta	Ernst_Mally
Edward_N._Zalta	Gottlob_Frege
Edward_S._Casey	James_Hillman
Edward_S._Casey	William_A._Earle
Edward_S._Casey	Paul_Ricœur
Edward_S._Casey	Maurice_Merleau-Ponty
Edward_S._Casey	Martin_Heidegger
Edward_S._Casey	Keith_H._Basso
Edward_S._Casey	Jacques_Derrida
Edward_S._Casey	William_James
Edward_S._Casey	Gilles_Deleuze
Edward_S._Casey	Alfred_North_Whitehead
Edward_S._Casey	Charles_Sanders_Peirce
Edward_S._Casey	Immanuel_Kant
Edward_S._Casey	Eugene_Gendlin
Edward_S._Casey	Gaston_Bachelard
Edward_S._Casey	Edmund_Husserl
Edward_Said	Theodor_W._Adorno
Edward_Said	Noam_Chomsky
Edward_Said	Michel_Foucault
Edward_Said	Karl_Marx
Edward_Said	Joseph_Conrad
Edward_Said	Jean-Paul_Sartre
Edward_Said	Jacques_Derrida
Edward_Said	Giambattista_Vico
Edward_Said	Bertrand_Russell
Edward_Said	Arthur_Schopenhauer
Edward_Said	Antonio_Gramsci
Edward_Said	Aimé_Césaire
Edward_Said	Friedrich_Nietzsche
Edward_Said	Frantz_Fanon
Edward_Schillebeeckx	Dominicus_De_Petter
Edward_Shils	Talcott_Parsons
Edward_Shils	Max_Weber
Edward_Shils	Louis_Wirth
Edwin_Arthur_Burtt	Ernst_Cassirer
Edwin_Arthur_Burtt	John_Dewey
Edwin_Holt	William_James
Ehmedê_Xanî	Ali_Hariri
Ehmedê_Xanî	Feqiyê_Teyran
Ehmedê_Xanî	Melayê_Cizîrî
